"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
175,"94d9a899824dea5a4c6d5ca1545168b7",19000000,"Mountain View 1.1, 5th Settlement, New Cairo, Cairo","Villa opposite the Attorney General's office for sale at the lowest price on the market","5",5,600,"Villa","","Electricity Backup, Pets Allowed, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Central A/C & heating, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Maids Room","https://www.bayut.eg/en/property/details-503478063.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:34.527","2026-05-09 18:57:54.688193"
176,"8c99f5e25430786fe282518295f3acaf",24000000,"Madinaty, Cairo","Furnished twin house for sale in Madinaty in a prime location, north-facing, overlooking Open Air Mall, with custom finishing, offered at a special pr","3",3,250,"Twin House","Furnished","Built in Kitchen Appliances, Covered parking, Electricity Meter, Water Meter, Landline, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, Total Floors: 2, Kids Play Area, Lawn or Garden, Barbeque Area, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Intercom","https://www.bayut.eg/en/property/details-503477960.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:34.799","2026-05-09 18:57:55.032752"
177,"5a37186e04c512988b4c82f4c27e0d36",13000000,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","Apartment for sale, resale at the lowest price, open view and ultra-super-lux finishing in Hyde Park Compound","3",3,207,"Apartment","Unfurnished","Gym or Health Club, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503477428.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:35.022","2026-05-09 18:57:55.380803"
178,"40ad47d70d69993f7c3fc141f48b71c5",25000000,"Mivida Compound, 5th Settlement, New Cairo, Cairo","Fully finished ready to move 3 bedrooms apartment for sale in Mivida compound 5th settlement new cairo","3",3,215,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503476891.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:35.254","2026-05-09 18:57:55.719419"
179,"e31a9e11b7b6621dfdad7a06b4d314cd",5700000,"Hava, New Capital City, Cairo","Duplex for Sale in Hava Residence – Direct Lagoon View Luxury lifestyle in the heart of the New Administrative Capital","4",4,255,"Duplex","Unfurnished","Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security","https://www.bayut.eg/en/property/details-503475027.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:35.526","2026-05-09 18:57:56.104102"
439,"bc8e52e158376338d6fe8c9e67fe192b",20000000,"Mivida Compound, 5th Settlement, New Cairo, Cairo","Premium finished third-floor apartments for sale with a lower premium - pool view - in Mivida Avenues Emaar - ready for immediate occupancy","3",3,177,"Apartment","","","https://www.bayut.eg/en/property/details-503462583.html","2026-05-04 00:00:00","bayut","2026-05-07 22:47:42.105","2026-05-09 18:59:30.734258"
180,"f0cea572cf1f9db380a09bf9df95d20e",7960000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","Downpayment and installments 3 bedrooms apartment for sale in Lagoon Phase Mountain view Icity compound 5th settlement new cairo","3",3,170,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503474355.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:35.905","2026-05-09 18:57:56.565468"
181,"33bddb870e6b88ffb78ca7f004d5364f",12000000,"Madinaty, Cairo","Apartment for sale in Madinaty B10 The area is 189 meters.","3",3,189,"Apartment","Unfurnished","Electricity Backup, Pets Allowed, Electricity Meter, Water Meter, Storage Areas, Natural Gas, Landline, Balcony or Terrace, Lobby in Building, Elevators in Building: 1, Completion Year, Reception/Waiting Room, Total Floors: 5, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Nearby Shopping Malls, View, Freehold","https://www.bayut.eg/en/property/details-503474238.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:36.279","2026-05-09 18:57:57.344442"
182,"3a78ad36d85c0af279d41f5a19af2ad8",5250000,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","Beit Elwatan 6th district, Fifth Settlement I minutes from Alahly club, city gate, El-patio Oro, The driive, Mivida and AUC","4",3,210,"Apartment","Unfurnished","Electricity Meter, Water Meter","https://www.bayut.eg/en/property/details-503473764.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:36.68","2026-05-09 18:57:58.261808"
183,"41d7ce3f782d6543d4984ece569e2697",5200000,"Al Maqsad, New Capital City, Cairo","Receive your fully furnished apartment on the tourist promenade with an open view of the Chinese Towers, and get a 50% discount for cash payments","3",2,156,"Apartment","Unfurnished","Natural Gas, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Freehold","https://www.bayut.eg/en/property/details-503473240.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:36.985","2026-05-09 18:57:59.110976"
184,"f7f4eb69907d9462bfb4b72752a961ae",4300000,"Nasr City, Cairo","A great deal on an apartment for sale – at a very special price – 170 square meters – in a prime location in the Golden Square – Nasr City.","3",1,170,"Apartment","Unfurnished","","https://www.bayut.eg/en/property/details-503477041.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:37.322","2026-05-09 18:57:59.483322"
185,"f0224f533f67daf9ef7ac4a7965109bb",12000000,"90 Avenue Compound, 5th Settlement, New Cairo, Cairo","Duplex with roof for sale, immediate delivery in a prime location in Fifth Settlement, directly on 90th Street, overlooking landscaped grounds and a s","4",3,282,"Duplex","Unfurnished","Electricity Meter, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Swimming Pool, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, 24 Hours Concierge","https://www.bayut.eg/en/property/details-503475402.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:37.57","2026-05-09 18:58:01.749632"
186,"c0e9dac05d84779e56ced0b8b09b75e2",9500000,"Diplomats Compound, 5th Settlement, New Cairo, Cairo","Apartment for sale directly from the owner in the Diplomats Compound","4",3,330,"Apartment","Unfurnished","Balcony or Terrace, Service Elevators, Security Staff","https://www.bayut.eg/en/property/details-503483205.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:37.861","2026-05-09 18:58:02.575372"
187,"abafb587a8ebd6bfbff70eaca4560485",12500000,"New Cairo, Cairo","Less than market price, a fully furnished apartment in Mountain View Compound, New Cairo, with a down payment of 100,000.","3",2,135,"Apartment","Unfurnished","Jacuzzi, Sauna, Gym or Health Club, Kids Play Area","https://www.bayut.eg/en/property/details-503475114.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:38.098","2026-05-09 18:58:02.950909"
188,"d0a988033c88acc48568649adbd245c6",9396540,"Zed East Compound, 6th Settlement, New Cairo, Cairo","Corner apartment for sale, 132 sq m, ready for viewing with a low down payment and installments. Direct market view overlooking a prime landscape","2",2,132,"Apartment","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Sea view, Water Meter, Natural Gas, Landline, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503310844.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:38.361","2026-05-09 18:58:03.783267"
189,"b1a75efbf61e939f7b67380bb1dc22f7",5250000,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","A Great Opportunity to Live in the Heart of Bait Al Watan New Cairo, Fifth Settlement Spacious 250M Apartment for Sale in a Prime Location","3",3,250,"Apartment","Unfurnished","Balcony or Terrace, Parking Spaces: 1, Total Floors: 3, Covered parking, Lobby in Building, Completion Year: 2","https://www.bayut.eg/en/property/details-502189467.html","2026-05-05 00:00:00","bayut","2026-05-07 22:46:38.605","2026-05-09 18:58:04.137677"
190,"5b7324b7476f2707f8b4b98aaa5e00e8",25000000,"New Cairo, Cairo","To quickly sell at a lower price with a 5% down payment and over the longest repayment period, own a villa in the finest compound in the gathering.","4",4,217,"Villa","Unfurnished","Covered parking, Pets Allowed, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503458476.html","2026-05-05 00:00:00","bayut","2026-05-07 22:46:38.856","2026-05-09 18:58:04.476075"
191,"ee13a5ca5b94a8b6ee86b779ce3526d8",8500000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","Apartment in Mountain View Compound at a special price, lowest price","4",3,230,"Apartment","Unfurnished","Built in Kitchen Appliances, Balcony or Terrace, Lobby in Building, Gym or Health Club, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Maintenance Staff, Cleaning Services, Shared Kitchen","https://www.bayut.eg/en/property/details-503483377.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:39.138","2026-05-09 18:58:04.815609"
192,"3d08b60be1c6e7266a835310b3d8866f",15000000,"Sarai, Mostakbal City, Cairo","Read to move Twin villa in Sarai type B PRIME Location directly for the owner","3",3,295,"Villa","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503481193.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:39.374","2026-05-09 18:58:05.177558"
193,"3897ad74ccdd737940973cff4ede4466",8500000,"Art City, Mokattam, Cairo","Duplex with premium finishes for sale in Art City Compound","4",3,340,"Duplex","Unfurnished","Built in Kitchen Appliances, Pets Allowed, Electricity Meter, Water Meter, Natural Gas","https://www.bayut.eg/en/property/details-503461224.html","2026-05-04 00:00:00","bayut","2026-05-07 22:46:39.621","2026-05-09 18:58:05.518125"
231,"b0ec293cec002e506898b21dfd63dc42",17500000,"Villette Compound, 5th Settlement, New Cairo, Cairo","Ready To Move Apartment In Sodic With 0% Downpayment Only For The First Time! Sodic East Town - Vilette - Sodic Villete","3",3,190,"Apartment","","Shared Kitchen, Electricity Meter, Natural Gas, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503449084.html","2026-04-30 00:00:00","bayut","2026-05-07 22:46:50.605","2026-05-09 18:58:18.57116"
194,"72fc7f9657355485f24b9070dfb63426",3600000,"Talala, New Heliopolis, Cairo","Apartment for sale, fully finished, with no installments or secondary payments. The compound has all facilities and services, just minutes from Madina","2",2,120,"Apartment","Unfurnished","Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Lobby in Building, Prayer Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, Nearby Shopping Malls, View","https://www.bayut.eg/en/property/details-503457171.html","2026-05-03 00:00:00","bayut","2026-05-07 22:46:39.87","2026-05-09 18:58:05.860547"
195,"c021dd7027e81afbe6024789dd1fd01a",10000000,"Sarai, Mostakbal City, Cairo","With the old price and a down payment of only 5%, own a villa in the Saray compound next to Madinaty.","4",4,212,"Villa","Unfurnished","Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503312523.html","2026-05-03 00:00:00","bayut","2026-05-07 22:46:40.203","2026-05-09 18:58:06.205655"
196,"b96ad768e33aa1ec030abd34e698d3c4",8650000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","A guaranteed investment and upscale living in the heart of New Cairo Own an apartment now near Al Rehab and SODIC next to Spin Madinaty","3",2,158,"Apartment","Unfurnished","","https://www.bayut.eg/en/property/details-503453444.html","2026-05-02 00:00:00","bayut","2026-05-07 22:46:40.466","2026-05-09 18:58:06.544293"
197,"e9296639868612e26cd870fd80835a2d",5016900,"De Joya 4, R8, New Capital City, Cairo","Degoya 4 – Taj Misr | 3-Bedroom Apartment Directly Adjacent to an International University | Overlooking the Central Axis","3",2,146,"Apartment","Unfurnished","Electricity Meter, Natural Gas, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff","https://www.bayut.eg/en/property/details-503452904.html","2026-05-02 00:00:00","bayut","2026-05-07 22:46:40.768","2026-05-09 18:58:06.894695"
198,"a19c6134c6dfcf017dac7fdd795b0bb2",14200000,"Blue Vert, R7, New Capital City, Cairo","Ready-to-Move Villa in the New Capital – Fully Inhabited Compound – Exceptional Price – Only 700K Down Payment – Installments up to 8 Years","3",4,224,"Townhouse","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Sea view, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom","https://www.bayut.eg/en/property/details-503452516.html","2026-05-02 00:00:00","bayut","2026-05-07 22:46:41.167","2026-05-09 18:58:07.233299"
199,"ff6ff282e767fdbfda68289d3f270a40",4250000,"Rehab City, New Cairo, Cairo","Apartment for sale 90 metres, a privileged location in Rehab City, First Settlement, New Cairo","2",1,90,"Apartment","Unfurnished","Electricity Meter, Water Meter, Double Glazed Windows, Natural Gas, Landline, Balcony or Terrace, Completion Year: 4, Total Floors: 5, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Day Care Center, Kids Play Area, Lawn or Garden, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, Laundry Facility, Broadband Internet, Satellite/Cable TV, ATM Facility, 24 Hours Concierge, Nearby Shopping Malls, View","https://www.bayut.eg/en/property/details-503452214.html","2026-05-02 00:00:00","bayut","2026-05-07 22:46:41.479","2026-05-09 18:58:07.579505"
